travel_id,place_id,place_name,source_city,travel_mode,approx_cost,approx_duration_hours,cost_per_hour,cost_category
370,2,Lonavala,Akola,Bike,1424,6.35,224.25,Economy
371,2,Lonavala,Buldhana,Bus,482,7.31,65.94,Budget
372,2,Lonavala,Buldhana,Train,1005,4.79,209.81,Economy
373,2,Lonavala,Buldhana,Flight,4021,3.01,1335.88,Standard
374,2,Lonavala,Buldhana,Own_Car,4691,8.65,542.31,Standard
375,2,Lonavala,Buldhana,Bike,1529,11.37,134.48,Economy
376,2,Lonavala,Yavatmal,Bus,457,8.25,55.39,Budget
377,2,Lonavala,Yavatmal,Train,1448,7.47,193.84,Economy
378,2,Lonavala,Yavatmal,Flight,6685,3.17,2108.83,Premium
379,2,Lonavala,Yavatmal,Own_Car,2229,8.35,266.95,Economy
380,2,Lonavala,Yavatmal,Bike,1425,5.24,271.95,Economy
381,2,Lonavala,Wardha,Bus,895,5.92,151.18,Budget
382,2,Lonavala,Wardha,Train,512,3.94,129.95,Budget
383,2,Lonavala,Wardha,Flight,4646,3.17,1465.62,Standard
384,2,Lonavala,Wardha,Own_Car,3513,7.03,499.72,Standard
385,2,Lonavala,Wardha,Bike,1462,11.91,122.75,Economy
386,2,Lonavala,Chandrapur,Bus,1538,4.12,373.3,Economy
387,2,Lonavala,Chandrapur,Train,1726,5.8,297.59,Economy
388,2,Lonavala,Chandrapur,Flight,5151,1.28,4024.22,Premium
389,2,Lonavala,Chandrapur,Own_Car,4870,3.96,1229.8,Standard
390,2,Lonavala,Chandrapur,Bike,1393,8.14,171.13,Economy
391,2,Lonavala,Gondia,Bus,1360,7.54,180.37,Economy
392,2,Lonavala,Gondia,Train,1450,7.96,182.16,Economy
393,2,Lonavala,Gondia,Flight,4779,2.3,2077.83,Standard
394,2,Lonavala,Gondia,Own_Car,4068,3.62,1123.76,Standard
395,2,Lonavala,Gondia,Bike,1098,9.49,115.7,Economy
396,2,Lonavala,Bhandara,Bus,834,4.54,183.7,Budget
397,2,Lonavala,Bhandara,Train,1653,9.97,165.8,Economy
398,2,Lonavala,Bhandara,Flight,3198,1.03,3104.85,Standard
399,2,Lonavala,Bhandara,Own_Car,4346,4.44,978.83,Standard
400,2,Lonavala,Bhandara,Bike,1958,5.8,337.59,Economy
401,2,Lonavala,Raigad,Bus,1362,6.01,226.62,Economy
402,2,Lonavala,Raigad,Train,1353,7.4,182.84,Economy
403,2,Lonavala,Raigad,Flight,3656,2.98,1226.85,Standard
404,2,Lonavala,Raigad,Own_Car,3718,9.75,381.33,Standard
405,2,Lonavala,Raigad,Bike,1046,6.1,171.48,Economy
406,2,Lonavala,Palghar,Bus,1501,9.28,161.75,Economy
407,2,Lonavala,Palghar,Train,1948,8.06,241.69,Economy
408,2,Lonavala,Palghar,Flight,4990,2.22,2247.75,Standard
409,2,Lonavala,Palghar,Own_Car,2352,7.45,315.7,Economy
410,2,Lonavala,Palghar,Bike,636,5.75,110.61,Budget
411,2,Lonavala,Vasai,Bus,1044,6.75,154.67,Economy
412,2,Lonavala,Vasai,Train,733,4.93,148.68,Budget
413,2,Lonavala,Vasai,Flight,6886,1.57,4385.99,Premium
414,2,Lonavala,Vasai,Own_Car,2475,7.91,312.9,Economy
415,2,Lonavala,Vasai,Bike,1322,6.57,201.22,Economy
416,2,Lonavala,Virar,Bus,740,4.95,149.49,Budget
417,2,Lonavala,Virar,Train,1789,4.03,443.92,Economy
418,2,Lonavala,Virar,Flight,6855,3.33,2058.56,Premium
419,2,Lonavala,Virar,Own_Car,3896,5.86,664.85,Standard
420,2,Lonavala,Virar,Bike,782,7.71,101.43,Budget
421,2,Lonavala,Panvel,Bus,1293,7.6,170.13,Economy
422,2,Lonavala,Panvel,Train,325,5.93,54.81,Budget
423,2,Lonavala,Panvel,Flight,4329,2.16,2004.17,Standard
424,2,Lonavala,Panvel,Own_Car,4434,8.12,546.06,Standard
425,2,Lonavala,Panvel,Bike,1300,11.04,117.75,Economy
426,2,Lonavala,Alibaug,Bus,612,4.88,125.41,Budget
427,2,Lonavala,Alibaug,Train,886,6.31,140.41,Budget
428,2,Lonavala,Alibaug,Flight,6606,2.91,2270.1,Premium
429,2,Lonavala,Alibaug,Own_Car,3238,7.03,460.6,Standard
430,2,Lonavala,Alibaug,Bike,1022,6.44,158.7,Economy
431,2,Lonavala,Shrirampur,Bus,1107,6.74,164.24,Economy
432,2,Lonavala,Shrirampur,Train,856,4.98,171.89,Budget
433,2,Lonavala,Shrirampur,Flight,4488,1.45,3095.17,Standard
434,2,Lonavala,Shrirampur,Own_Car,3261,9.5,343.26,Standard
435,2,Lonavala,Shrirampur,Bike,735,8.56,85.86,Budget
436,2,Lonavala,Ahmednagar,Bus,1107,7.59,145.85,Economy
437,2,Lonavala,Ahmednagar,Train,909,7.8,116.54,Budget
438,2,Lonavala,Ahmednagar,Flight,5875,2.09,2811.0,Premium
439,2,Lonavala,Ahmednagar,Own_Car,2036,3.94,516.75,Economy
440,2,Lonavala,Ahmednagar,Bike,732,9.51,76.97,Budget
441,2,Lonavala,Baramati,Bus,753,8.91,84.51,Budget
442,2,Lonavala,Baramati,Train,1177,10.46,112.52,Economy
443,2,Lonavala,Baramati,Flight,3109,1.39,2236.69,Standard
444,2,Lonavala,Baramati,Own_Car,3161,4.08,774.75,Standard
445,2,Lonavala,Baramati,Bike,1442,5.9,244.41,Economy
446,2,Lonavala,Karad,Bus,683,4.28,159.58,Budget
447,2,Lonavala,Karad,Train,1111,9.02,123.17,Economy
448,2,Lonavala,Karad,Flight,5002,2.07,2416.43,Premium
449,2,Lonavala,Karad,Own_Car,1993,7.65,260.52,Economy
450,2,Lonavala,Karad,Bike,866,8.06,107.44,Budget
451,2,Lonavala,Miraj,Bus,1039,4.85,214.23,Economy
452,2,Lonavala,Miraj,Train,1864,8.78,212.3,Economy
453,2,Lonavala,Miraj,Flight,6627,2.71,2445.39,Premium
454,2,Lonavala,Miraj,Own_Car,4847,9.52,509.14,Standard
455,2,Lonavala,Miraj,Bike,613,9.76,62.81,Budget
456,2,Lonavala,Ichalkaranji,Bus,516,4.25,121.41,Budget
457,2,Lonavala,Ichalkaranji,Train,1934,8.69,222.55,Economy
458,2,Lonavala,Ichalkaranji,Flight,2652,1.72,1541.86,Economy
459,2,Lonavala,Ichalkaranji,Own_Car,2439,7.36,331.39,Economy
460,2,Lonavala,Ichalkaranji,Bike,1768,9.88,178.95,Economy
461,2,Lonavala,Hingoli,Bus,1524,5.65,269.73,Economy
462,2,Lonavala,Hingoli,Train,927,5.3,174.91,Budget
463,2,Lonavala,Hingoli,Flight,5151,1.24,4154.03,Premium
464,2,Lonavala,Hingoli,Own_Car,4437,3.94,1126.14,Standard
465,2,Lonavala,Hingoli,Bike,1618,11.15,145.11,Economy
466,2,Lonavala,Washim,Bus,1094,9.46,115.64,Economy
467,2,Lonavala,Washim,Train,1204,4.68,257.26,Economy
468,2,Lonavala,Washim,Flight,2795,3.24,862.65,Economy
469,2,Lonavala,Washim,Own_Car,4583,7.88,581.6,Standard
470,2,Lonavala,Washim,Bike,503,8.41,59.81,Budget
471,2,Lonavala,Malegaon,Bus,1061,5.68,186.8,Economy
472,2,Lonavala,Malegaon,Train,391,8.08,48.39,Budget
473,2,Lonavala,Malegaon,Flight,6646,1.05,6329.52,Premium
474,2,Lonavala,Malegaon,Own_Car,4813,7.31,658.41,Standard
475,2,Lonavala,Malegaon,Bike,1618,11.65,138.88,Economy
476,2,Lonavala,Bhusawal,Bus,878,9.06,96.91,Budget
477,2,Lonavala,Bhusawal,Train,1086,6.57,165.3,Economy
478,2,Lonavala,Bhusawal,Flight,5442,3.03,1796.04,Premium
479,2,Lonavala,Bhusawal,Own_Car,4337,9.96,435.44,Standard
480,2,Lonavala,Bhusawal,Bike,1275,9.39,135.78,Economy
481,2,Lonavala,Chalisgaon,Bus,1046,4.71,222.08,Economy
482,2,Lonavala,Chalisgaon,Train,578,7.68,75.26,Budget
483,2,Lonavala,Chalisgaon,Flight,3585,1.72,2084.3,Standard
484,2,Lonavala,Chalisgaon,Own_Car,1918,6.94,276.37,Economy
485,2,Lonavala,Chalisgaon,Bike,1396,5.93,235.41,Economy
486,2,Lonavala,Pandharpur,Bus,675,4.25,158.82,Budget
487,2,Lonavala,Pandharpur,Train,720,6.18,116.5,Budget
488,2,Lonavala,Pandharpur,Flight,5786,1.7,3403.53,Premium
489,2,Lonavala,Pandharpur,Own_Car,2797,4.87,574.33,Economy
490,2,Lonavala,Pandharpur,Bike,1491,10.31,144.62,Economy
491,2,Lonavala,Udgir,Bus,1081,9.71,111.33,Economy
492,2,Lonavala,Udgir,Train,1534,8.94,171.59,Economy
493,2,Lonavala,Udgir,Flight,3139,2.25,1395.11,Standard
494,2,Lonavala,Udgir,Own_Car,4460,7.91,563.84,Standard
495,2,Lonavala,Udgir,Bike,1947,8.61,226.13,Economy
496,2,Lonavala,Sangamner,Bus,1599,7.48,213.77,Economy
497,2,Lonavala,Sangamner,Train,977,9.93,98.39,Budget
498,2,Lonavala,Sangamner,Flight,3652,3.02,1209.27,Standard
499,2,Lonavala,Sangamner,Own_Car,3201,8.69,368.35,Standard
500,2,Lonavala,Sangamner,Bike,1857,6.19,300.0,Economy
501,3,Khandala,Mumbai,Bus,645,9.33,69.13,Budget
502,3,Khandala,Mumbai,Train,1323,10.17,130.09,Economy
503,3,Khandala,Mumbai,Flight,4968,2.13,2332.39,Standard
504,3,Khandala,Mumbai,Own_Car,2227,9.94,224.04,Economy
505,3,Khandala,Mumbai,Bike,1827,8.79,207.85,Economy
506,3,Khandala,Pune,Bus,1159,6.02,192.52,Economy
507,3,Khandala,Pune,Train,924,7.78,118.77,Budget
508,3,Khandala,Pune,Flight,2766,3.49,792.55,Economy
509,3,Khandala,Pune,Own_Car,3250,8.34,389.69,Standard
510,3,Khandala,Pune,Bike,941,10.71,87.86,Budget
511,3,Khandala,Nagpur,Bus,1171,6.23,187.96,Economy
512,3,Khandala,Nagpur,Train,1843,6.99,263.66,Economy
513,3,Khandala,Nagpur,Flight,5708,2.06,2770.87,Premium
514,3,Khandala,Nagpur,Own_Car,4615,4.11,1122.87,Standard
515,3,Khandala,Nagpur,Bike,1486,10.5,141.52,Economy
516,3,Khandala,Nashik,Bus,1435,4.57,314.0,Economy
517,3,Khandala,Nashik,Train,1524,5.41,281.7,Economy
518,3,Khandala,Nashik,Flight,6322,1.66,3808.43,Premium
519,3,Khandala,Nashik,Own_Car,1926,4.55,423.3,Economy
520,3,Khandala,Nashik,Bike,677,10.97,61.71,Budget
521,3,Khandala,Aurangabad,Bus,827,4.95,167.07,Budget
522,3,Khandala,Aurangabad,Train,1137,5.37,211.73,Economy
523,3,Khandala,Aurangabad,Flight,4724,2.74,1724.09,Standard
524,3,Khandala,Aurangabad,Own_Car,2746,5.12,536.33,Economy
525,3,Khandala,Aurangabad,Bike,771,6.38,120.85,Budget
526,3,Khandala,Thane,Bus,668,6.06,110.23,Budget
527,3,Khandala,Thane,Train,1986,9.88,201.01,Economy
528,3,Khandala,Thane,Flight,4271,2.55,1674.9,Standard
529,3,Khandala,Thane,Own_Car,1585,8.99,176.31,Economy
530,3,Khandala,Thane,Bike,1906,10.14,187.97,Economy
531,3,Khandala,Navi Mumbai,Bus,611,7.26,84.16,Budget
532,3,Khandala,Navi Mumbai,Train,1992,8.67,229.76,Economy
533,3,Khandala,Navi Mumbai,Flight,4121,3.05,1351.15,Standard
534,3,Khandala,Navi Mumbai,Own_Car,4365,9.03,483.39,Standard
535,3,Khandala,Navi Mumbai,Bike,1049,9.03,116.17,Economy
536,3,Khandala,Kalyan,Bus,757,8.55,88.54,Budget
537,3,Khandala,Kalyan,Train,323,8.46,38.18,Budget
538,3,Khandala,Kalyan,Flight,5151,1.69,3047.93,Premium
539,3,Khandala,Kalyan,Own_Car,4802,7.17,669.74,Standard
540,3,Khandala,Kalyan,Bike,924,11.52,80.21,Budget
541,3,Khandala,Dombivli,Bus,1490,8.73,170.68,Economy
542,3,Khandala,Dombivli,Train,1897,7.13,266.06,Economy
543,3,Khandala,Dombivli,Flight,3060,3.37,908.01,Standard
544,3,Khandala,Dombivli,Own_Car,4010,9.07,442.12,Standard
545,3,Khandala,Dombivli,Bike,1668,10.03,166.3,Economy
546,3,Khandala,Amravati,Bus,514,9.27,55.45,Budget
547,3,Khandala,Amravati,Train,1307,10.41,125.55,Economy
548,3,Khandala,Amravati,Flight,2562,1.97,1300.51,Economy
549,3,Khandala,Amravati,Own_Car,4851,5.87,826.41,Standard
550,3,Khandala,Amravati,Bike,961,7.42,129.51,Budget
551,3,Khandala,Kolhapur,Bus,431,5.97,72.19,Budget
552,3,Khandala,Kolhapur,Train,357,4.94,72.27,Budget
553,3,Khandala,Kolhapur,Flight,5231,3.49,1498.85,Premium
554,3,Khandala,Kolhapur,Own_Car,3884,8.56,453.74,Standard
555,3,Khandala,Kolhapur,Bike,1573,9.45,166.46,Economy
556,3,Khandala,Solapur,Bus,1384,7.08,195.48,Economy
557,3,Khandala,Solapur,Train,1496,6.76,221.3,Economy
558,3,Khandala,Solapur,Flight,5187,1.21,4286.78,Premium
559,3,Khandala,Solapur,Own_Car,2765,7.22,382.96,Economy
560,3,Khandala,Solapur,Bike,599,11.9,50.34,Budget
561,3,Khandala,Sangli,Bus,736,7.43,99.06,Budget
562,3,Khandala,Sangli,Train,1124,9.01,124.75,Economy
563,3,Khandala,Sangli,Flight,3963,3.04,1303.62,Standard
564,3,Khandala,Sangli,Own_Car,2083,4.98,418.27,Economy
565,3,Khandala,Sangli,Bike,686,8.53,80.42,Budget
566,3,Khandala,Satara,Bus,1236,7.71,160.31,Economy
567,3,Khandala,Satara,Train,1471,3.91,376.21,Economy
568,3,Khandala,Satara,Flight,3785,1.29,2934.11,Standard
569,3,Khandala,Satara,Own_Car,3824,8.57,446.21,Standard
570,3,Khandala,Satara,Bike,1219,5.52,220.83,Economy
571,3,Khandala,Ratnagiri,Bus,819,6.76,121.15,Budget
572,3,Khandala,Ratnagiri,Train,1351,9.16,147.49,Economy
573,3,Khandala,Ratnagiri,Flight,3386,1.57,2156.69,Standard
574,3,Khandala,Ratnagiri,Own_Car,3567,6.33,563.51,Standard
575,3,Khandala,Ratnagiri,Bike,1979,11.45,172.84,Economy
576,3,Khandala,Sindhudurg,Bus,1319,8.77,150.4,Economy
577,3,Khandala,Sindhudurg,Train,485,7.48,64.84,Budget
578,3,Khandala,Sindhudurg,Flight,3903,2.05,1903.9,Standard
579,3,Khandala,Sindhudurg,Own_Car,3147,4.36,721.79,Standard
580,3,Khandala,Sindhudurg,Bike,1311,8.19,160.07,Economy
581,3,Khandala,Latur,Bus,1194,7.09,168.41,Economy
582,3,Khandala,Latur,Train,965,6.28,153.66,Budget
583,3,Khandala,Latur,Flight,4474,3.14,1424.84,Standard
584,3,Khandala,Latur,Own_Car,3750,5.06,741.11,Standard
585,3,Khandala,Latur,Bike,666,9.37,71.08,Budget
586,3,Khandala,Osmanabad,Bus,594,5.08,116.93,Budget
587,3,Khandala,Osmanabad,Train,1097,5.72,191.78,Economy
588,3,Khandala,Osmanabad,Flight,5101,3.12,1634.94,Premium
589,3,Khandala,Osmanabad,Own_Car,3352,6.02,556.81,Standard
590,3,Khandala,Osmanabad,Bike,708,10.81,65.49,Budget
591,3,Khandala,Beed,Bus,1068,5.87,181.94,Economy
592,3,Khandala,Beed,Train,1602,10.21,156.9,Economy
593,3,Khandala,Beed,Flight,6373,1.24,5139.52,Premium
594,3,Khandala,Beed,Own_Car,3694,4.18,883.73,Standard
595,3,Khandala,Beed,Bike,694,8.37,82.92,Budget
596,3,Khandala,Jalgaon,Bus,590,4.96,118.95,Budget
597,3,Khandala,Jalgaon,Train,1638,5.63,290.94,Economy
598,3,Khandala,Jalgaon,Flight,6488,2.91,2229.55,Premium
599,3,Khandala,Jalgaon,Own_Car,2257,7.61,296.58,Economy
600,3,Khandala,Jalgaon,Bike,1362,7.36,185.05,Economy
601,3,Khandala,Dhule,Bus,817,4.04,202.23,Budget
602,3,Khandala,Dhule,Train,1768,5.28,334.85,Economy
603,3,Khandala,Dhule,Flight,5027,2.29,2195.2,Premium
604,3,Khandala,Dhule,Own_Car,3788,9.24,409.96,Standard
605,3,Khandala,Dhule,Bike,1356,7.38,183.74,Economy
606,3,Khandala,Nanded,Bus,1263,5.62,224.73,Economy
607,3,Khandala,Nanded,Train,1877,8.8,213.3,Economy
608,3,Khandala,Nanded,Flight,5351,1.44,3715.97,Premium
609,3,Khandala,Nanded,Own_Car,2254,8.27,272.55,Economy
610,3,Khandala,Nanded,Bike,730,5.39,135.44,Budget
611,3,Khandala,Parbhani,Bus,607,8.56,70.91,Budget
612,3,Khandala,Parbhani,Train,656,6.74,97.33,Budget
613,3,Khandala,Parbhani,Flight,2548,1.93,1320.21,Economy
614,3,Khandala,Parbhani,Own_Car,1815,5.58,325.27,Economy
615,3,Khandala,Parbhani,Bike,1194,10.68,111.8,Economy
616,3,Khandala,Akola,Bus,990,9.6,103.12,Budget
617,3,Khandala,Akola,Train,1524,5.49,277.6,Economy
618,3,Khandala,Akola,Flight,2831,1.06,2670.75,Economy
619,3,Khandala,Akola,Own_Car,3545,5.81,610.15,Standard
620,3,Khandala,Akola,Bike,1240,6.7,185.07,Economy
621,3,Khandala,Buldhana,Bus,1441,4.43,325.28,Economy
622,3,Khandala,Buldhana,Train,374,8.91,41.98,Budget
623,3,Khandala,Buldhana,Flight,5099,1.96,2601.53,Premium
624,3,Khandala,Buldhana,Own_Car,2283,6.79,336.23,Economy
625,3,Khandala,Buldhana,Bike,1323,10.37,127.58,Economy
626,3,Khandala,Yavatmal,Bus,1013,8.59,117.93,Economy
627,3,Khandala,Yavatmal,Train,1189,4.79,248.23,Economy
628,3,Khandala,Yavatmal,Flight,2790,1.03,2708.74,Economy
629,3,Khandala,Yavatmal,Own_Car,3192,9.17,348.09,Standard
630,3,Khandala,Yavatmal,Bike,794,7.31,108.62,Budget
631,3,Khandala,Wardha,Bus,1211,7.08,171.05,Economy
632,3,Khandala,Wardha,Train,607,3.61,168.14,Budget
633,3,Khandala,Wardha,Flight,2576,3.15,817.78,Economy
634,3,Khandala,Wardha,Own_Car,2692,8.28,325.12,Economy
635,3,Khandala,Wardha,Bike,1649,6.38,258.46,Economy
636,3,Khandala,Chandrapur,Bus,614,4.88,125.82,Budget
637,3,Khandala,Chandrapur,Train,1398,7.93,176.29,Economy
638,3,Khandala,Chandrapur,Flight,6103,2.1,2906.19,Premium
639,3,Khandala,Chandrapur,Own_Car,4024,6.55,614.35,Standard
640,3,Khandala,Chandrapur,Bike,1390,11.79,117.9,Economy
641,3,Khandala,Gondia,Bus,548,4.96,110.48,Budget
642,3,Khandala,Gondia,Train,1779,7.13,249.51,Economy
643,3,Khandala,Gondia,Flight,5530,1.43,3867.13,Premium
644,3,Khandala,Gondia,Own_Car,4488,6.93,647.62,Standard
645,3,Khandala,Gondia,Bike,1156,8.73,132.42,Economy
646,3,Khandala,Bhandara,Bus,1578,9.35,168.77,Economy
647,3,Khandala,Bhandara,Train,1148,5.75,199.65,Economy
648,3,Khandala,Bhandara,Flight,5609,3.19,1758.31,Premium
649,3,Khandala,Bhandara,Own_Car,3906,6.13,637.19,Standard
650,3,Khandala,Bhandara,Bike,727,5.7,127.54,Budget
651,3,Khandala,Raigad,Bus,1587,7.21,220.11,Economy
652,3,Khandala,Raigad,Train,795,3.74,212.57,Budget
653,3,Khandala,Raigad,Flight,2990,2.39,1251.05,Economy
654,3,Khandala,Raigad,Own_Car,3906,5.62,695.02,Standard
655,3,Khandala,Raigad,Bike,1669,10.22,163.31,Economy
656,3,Khandala,Palghar,Bus,598,5.86,102.05,Budget
657,3,Khandala,Palghar,Train,702,9.66,72.67,Budget
658,3,Khandala,Palghar,Flight,2660,1.95,1364.1,Economy
659,3,Khandala,Palghar,Own_Car,4228,9.64,438.59,Standard
660,3,Khandala,Palghar,Bike,1434,8.77,163.51,Economy
661,3,Khandala,Vasai,Bus,929,9.75,95.28,Budget
662,3,Khandala,Vasai,Train,994,4.29,231.7,Budget
663,3,Khandala,Vasai,Flight,6600,2.28,2894.74,Premium
664,3,Khandala,Vasai,Own_Car,3581,7.3,490.55,Standard
665,3,Khandala,Vasai,Bike,1180,5.29,223.06,Economy
666,3,Khandala,Virar,Bus,408,6.06,67.33,Budget
667,3,Khandala,Virar,Train,1525,6.23,244.78,Economy
668,3,Khandala,Virar,Flight,4683,1.32,3547.73,Standard
669,3,Khandala,Virar,Own_Car,4149,4.67,888.44,Standard
670,3,Khandala,Virar,Bike,1158,11.9,97.31,Economy
671,3,Khandala,Panvel,Bus,1285,4.85,264.95,Economy
672,3,Khandala,Panvel,Train,1066,3.72,286.56,Economy
673,3,Khandala,Panvel,Flight,5137,2.12,2423.11,Premium
674,3,Khandala,Panvel,Own_Car,3304,3.87,853.75,Standard
675,3,Khandala,Panvel,Bike,635,8.54,74.36,Budget
676,3,Khandala,Alibaug,Bus,1505,7.08,212.57,Economy
677,3,Khandala,Alibaug,Train,1629,5.6,290.89,Economy
678,3,Khandala,Alibaug,Flight,5844,2.06,2836.89,Premium
679,3,Khandala,Alibaug,Own_Car,4394,5.76,762.85,Standard
680,3,Khandala,Alibaug,Bike,853,7.33,116.37,Budget
681,3,Khandala,Shrirampur,Bus,1457,7.43,196.1,Economy
682,3,Khandala,Shrirampur,Train,747,9.08,82.27,Budget
683,3,Khandala,Shrirampur,Flight,4923,1.6,3076.88,Standard
684,3,Khandala,Shrirampur,Own_Car,1988,4.82,412.45,Economy
685,3,Khandala,Shrirampur,Bike,1018,11.69,87.08,Economy
686,3,Khandala,Ahmednagar,Bus,774,5.06,152.96,Budget
687,3,Khandala,Ahmednagar,Train,508,8.41,60.4,Budget
688,3,Khandala,Ahmednagar,Flight,4965,1.12,4433.04,Standard
689,3,Khandala,Ahmednagar,Own_Car,2344,5.89,397.96,Economy
690,3,Khandala,Ahmednagar,Bike,1415,10.34,136.85,Economy
691,3,Khandala,Baramati,Bus,529,4.8,110.21,Budget
692,3,Khandala,Baramati,Train,1558,10.34,150.68,Economy
693,3,Khandala,Baramati,Flight,5979,1.15,5199.13,Premium
694,3,Khandala,Baramati,Own_Car,4276,9.64,443.57,Standard
695,3,Khandala,Baramati,Bike,865,5.18,166.99,Budget
696,3,Khandala,Karad,Bus,881,7.6,115.92,Budget
697,3,Khandala,Karad,Train,1915,9.62,199.06,Economy
698,3,Khandala,Karad,Flight,6147,1.55,3965.81,Premium
699,3,Khandala,Karad,Own_Car,3398,6.34,535.96,Standard
700,3,Khandala,Karad,Bike,1886,11.61,162.45,Economy
701,3,Khandala,Miraj,Bus,1555,7.49,207.61,Economy
702,3,Khandala,Miraj,Train,576,9.05,63.65,Budget
703,3,Khandala,Miraj,Flight,6260,2.22,2819.82,Premium
704,3,Khandala,Miraj,Own_Car,4302,6.7,642.09,Standard
705,3,Khandala,Miraj,Bike,1069,6.7,159.55,Economy
706,3,Khandala,Ichalkaranji,Bus,1563,5.14,304.09,Economy
707,3,Khandala,Ichalkaranji,Train,723,7.55,95.76,Budget
708,3,Khandala,Ichalkaranji,Flight,3046,2.37,1285.23,Standard
709,3,Khandala,Ichalkaranji,Own_Car,3027,8.97,337.46,Standard
710,3,Khandala,Ichalkaranji,Bike,1244,11.3,110.09,Economy
711,3,Khandala,Hingoli,Bus,1455,5.61,259.36,Economy
712,3,Khandala,Hingoli,Train,465,10.23,45.45,Budget
713,3,Khandala,Hingoli,Flight,2859,1.68,1701.79,Economy
714,3,Khandala,Hingoli,Own_Car,4177,8.16,511.89,Standard
715,3,Khandala,Hingoli,Bike,1114,9.98,111.62,Economy
716,3,Khandala,Washim,Bus,937,8.71,107.58,Budget
717,3,Khandala,Washim,Train,385,5.64,68.26,Budget
718,3,Khandala,Washim,Flight,3368,1.14,2954.39,Standard
719,3,Khandala,Washim,Own_Car,2080,3.69,563.69,Economy
720,3,Khandala,Washim,Bike,1134,7.39,153.45,Economy
721,3,Khandala,Malegaon,Bus,1118,5.19,215.41,Economy
722,3,Khandala,Malegaon,Train,1391,10.06,138.27,Economy
723,3,Khandala,Malegaon,Flight,4309,2.02,2133.17,Standard
724,3,Khandala,Malegaon,Own_Car,1754,9.5,184.63,Economy
725,3,Khandala,Malegaon,Bike,1845,6.85,269.34,Economy
726,3,Khandala,Bhusawal,Bus,708,5.57,127.11,Budget
727,3,Khandala,Bhusawal,Train,1829,7.25,252.28,Economy
728,3,Khandala,Bhusawal,Flight,5268,1.53,3443.14,Premium
729,3,Khandala,Bhusawal,Own_Car,2807,4.4,637.95,Economy
730,3,Khandala,Bhusawal,Bike,798,6.25,127.68,Budget
731,3,Khandala,Chalisgaon,Bus,506,6.09,83.09,Budget
732,3,Khandala,Chalisgaon,Train,1251,5.03,248.71,Economy
733,3,Khandala,Chalisgaon,Flight,4660,2.92,1595.89,Standard
734,3,Khandala,Chalisgaon,Own_Car,4320,8.25,523.64,Standard
735,3,Khandala,Chalisgaon,Bike,1288,9.74,132.24,Economy
736,3,Khandala,Pandharpur,Bus,1070,5.23,204.59,Economy
737,3,Khandala,Pandharpur,Train,550,5.09,108.06,Budget
738,3,Khandala,Pandharpur,Flight,5622,1.73,3249.71,Premium
739,3,Khandala,Pandharpur,Own_Car,4362,7.89,552.85,Standard
740,3,Khandala,Pandharpur,Bike,600,5.87,102.21,Budget
741,3,Khandala,Udgir,Bus,1555,4.09,380.2,Economy
742,3,Khandala,Udgir,Train,1600,10.01,159.84,Economy
743,3,Khandala,Udgir,Flight,3845,2.6,1478.85,Standard
744,3,Khandala,Udgir,Own_Car,3321,9.87,336.47,Standard
745,3,Khandala,Udgir,Bike,523,11.36,46.04,Budget
746,3,Khandala,Sangamner,Bus,902,7.07,127.58,Budget
747,3,Khandala,Sangamner,Train,1455,4.57,318.38,Economy
748,3,Khandala,Sangamner,Flight,5764,3.31,1741.39,Premium
749,3,Khandala,Sangamner,Own_Car,2682,3.98,673.87,Economy
750,3,Khandala,Sangamner,Bike,1817,11.21,162.09,Economy
751,4,Matheran,Mumbai,Bus,973,9.67,100.62,Budget
752,4,Matheran,Mumbai,Train,371,3.69,100.54,Budget
753,4,Matheran,Mumbai,Flight,3358,1.8,1865.56,Standard
754,4,Matheran,Mumbai,Own_Car,2792,9.09,307.15,Economy
755,4,Matheran,Mumbai,Bike,616,8.55,72.05,Budget
756,4,Matheran,Pune,Bus,534,8.6,62.09,Budget
757,4,Matheran,Pune,Train,691,6.49,106.47,Budget
758,4,Matheran,Pune,Flight,3318,3.16,1050.0,Standard
759,4,Matheran,Pune,Own_Car,1855,5.81,319.28,Economy
760,4,Matheran,Pune,Bike,1993,7.51,265.38,Economy
761,4,Matheran,Nagpur,Bus,991,8.48,116.86,Budget
762,4,Matheran,Nagpur,Train,1178,9.62,122.45,Economy
763,4,Matheran,Nagpur,Flight,5507,2.89,1905.54,Premium
764,4,Matheran,Nagpur,Own_Car,1778,4.62,384.85,Economy
765,4,Matheran,Nagpur,Bike,1364,10.84,125.83,Economy
766,4,Matheran,Nashik,Bus,1500,6.85,218.98,Economy
767,4,Matheran,Nashik,Train,1167,7.28,160.3,Economy
768,4,Matheran,Nashik,Flight,6268,2.54,2467.72,Premium
769,4,Matheran,Nashik,Own_Car,4402,4.04,1089.6,Standard
770,4,Matheran,Nashik,Bike,1684,6.7,251.34,Economy
771,4,Matheran,Aurangabad,Bus,1518,9.6,158.12,Economy
772,4,Matheran,Aurangabad,Train,1001,4.93,203.04,Economy
773,4,Matheran,Aurangabad,Flight,3296,1.76,1872.73,Standard
774,4,Matheran,Aurangabad,Own_Car,3248,5.82,558.08,Standard
775,4,Matheran,Aurangabad,Bike,1495,7.51,199.07,Economy
